timestamp,tag_id,ip,port,send_interval,latitude,longitude,battery_voltage
{"timestamp": "2025-07-01T20:27:58.085762", "tag_id": 72, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.77}
{"timestamp": "2025-07-01T20:27:58.085839", "tag_id": 7, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504635, "longitude": -111.334098, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:27:58.085916", "tag_id": 20, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504634, "longitude": -111.334102, "battery_voltage": 3.72}
{"timestamp": "2025-07-01T20:27:58.085993", "tag_id": 33, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334108, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:27:58.086069", "tag_id": 46, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504638, "longitude": -111.334115, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:27:58.086146", "tag_id": 59, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334121, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:27:58.086223", "tag_id": 85, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.86}
{"timestamp": "2025-07-01T20:27:58.086300", "tag_id": 98, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504631, "longitude": -111.334096, "battery_voltage": 2.81}
{"timestamp": "2025-07-01T20:27:58.086377", "tag_id": 8, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504619, "longitude": -111.334106, "battery_voltage": 3.71}
{"timestamp": "2025-07-01T20:27:58.086455", "tag_id": 21, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504648, "longitude": -111.334064, "battery_voltage": 3.52}
{"timestamp": "2025-07-01T20:27:58.086532", "tag_id": 34, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334114, "battery_voltage": 3.55}
{"timestamp": "2025-07-01T20:27:58.086613", "tag_id": 47, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504635, "longitude": -111.334105, "battery_voltage": 3.61}
{"timestamp": "2025-07-01T20:27:58.086692", "tag_id": 73, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:27:58.086769", "tag_id": 86, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:27:58.086845", "tag_id": 99, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334108, "battery_voltage": 2.8}
{"timestamp": "2025-07-01T20:27:58.086922", "tag_id": 74, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.82}
{"timestamp": "2025-07-01T20:27:58.086999", "tag_id": 9, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504629, "longitude": -111.334107, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:27:58.087075", "tag_id": 22, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504615, "longitude": -111.334058, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:27:58.087151", "tag_id": 35, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504633, "longitude": -111.334105, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:27:58.087228", "tag_id": 48, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334111, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:27:58.087305", "tag_id": 61, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334105, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:27:58.087383", "tag_id": 87, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504667, "longitude": -111.33414, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:27:58.087460", "tag_id": 100, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.33411, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:27:58.087537", "tag_id": 75, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:27:58.088898", "tag_id": 49, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504575, "longitude": -111.334063, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:27:58.089045", "tag_id": 10, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.33411, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:27:58.089145", "tag_id": 23, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50462, "longitude": -111.334118, "battery_voltage": 3.57}
{"timestamp": "2025-07-01T20:27:58.089235", "tag_id": 88, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:27:58.089319", "tag_id": 76, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.96}
{"timestamp": "2025-07-01T20:27:58.089401", "tag_id": 11, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334111, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:27:58.089482", "tag_id": 24, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334113, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:27:58.089561", "tag_id": 37, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504617, "longitude": -111.334117, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:27:58.089654", "tag_id": 50, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334109, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:27:58.089734", "tag_id": 63, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504631, "longitude": -111.334104, "battery_voltage": 3.6}
{"timestamp": "2025-07-01T20:27:58.089814", "tag_id": 89, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334111, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:27:58.089893", "tag_id": 77, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.76}
{"timestamp": "2025-07-01T20:27:58.089997", "tag_id": 25, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504629, "longitude": -111.334108, "battery_voltage": 3.54}
{"timestamp": "2025-07-01T20:27:58.090090", "tag_id": 38, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.334116, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:27:58.090169", "tag_id": 51, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504613, "longitude": -111.33414, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:27:58.090248", "tag_id": 64, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334112, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:27:58.090326", "tag_id": 90, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.79}
{"timestamp": "2025-07-01T20:27:58.090404", "tag_id": 5, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504632, "longitude": -111.334097, "battery_voltage": 3.56}
{"timestamp": "2025-07-01T20:27:58.090482", "tag_id": 44, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334104, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:27:58.090560", "tag_id": 97, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504622, "longitude": -111.334109, "battery_voltage": 2.81}
{"timestamp": "2025-07-01T20:27:58.090637", "tag_id": 60, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504615, "longitude": -111.334112, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:03.094371", "tag_id": 78, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.84}
{"timestamp": "2025-07-01T20:28:03.094671", "tag_id": 13, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.334124, "battery_voltage": 3.51}
{"timestamp": "2025-07-01T20:28:03.094875", "tag_id": 26, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334113, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:03.094958", "tag_id": 39, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.88}
{"timestamp": "2025-07-01T20:28:03.095030", "tag_id": 52, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504631, "longitude": -111.334111, "battery_voltage": 3.61}
{"timestamp": "2025-07-01T20:28:03.095101", "tag_id": 91, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.85}
{"timestamp": "2025-07-01T20:28:03.095170", "tag_id": 65, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.83}
{"timestamp": "2025-07-01T20:28:03.095239", "tag_id": 14, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504615, "longitude": -111.334104, "battery_voltage": 3.54}
{"timestamp": "2025-07-01T20:28:03.095307", "tag_id": 66, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.9}
{"timestamp": "2025-07-01T20:28:03.095379", "tag_id": 1, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334107, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:03.095447", "tag_id": 27, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334116, "battery_voltage": 3.6}
{"timestamp": "2025-07-01T20:28:03.095515", "tag_id": 40, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334115, "battery_voltage": 3.68}
{"timestamp": "2025-07-01T20:28:03.095582", "tag_id": 53, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.334112, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:03.095650", "tag_id": 79, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:03.095717", "tag_id": 41, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504618, "longitude": -111.334081, "battery_voltage": 3.61}
{"timestamp": "2025-07-01T20:28:03.095783", "tag_id": 54, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504341, "longitude": -111.3343, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:03.095852", "tag_id": 67, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.83}
{"timestamp": "2025-07-01T20:28:03.095918", "tag_id": 80, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:03.095986", "tag_id": 93, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:03.096052", "tag_id": 2, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50463, "longitude": -111.334109, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:28:03.096119", "tag_id": 15, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504613, "longitude": -111.334055, "battery_voltage": 3.56}
{"timestamp": "2025-07-01T20:28:03.096184", "tag_id": 28, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334097, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:03.096253", "tag_id": 68, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.92}
{"timestamp": "2025-07-01T20:28:03.096319", "tag_id": 3, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504633, "longitude": -111.334106, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:03.096387", "tag_id": 29, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334109, "battery_voltage": 3.7}
{"timestamp": "2025-07-01T20:28:03.096452", "tag_id": 42, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334113, "battery_voltage": 3.6}
{"timestamp": "2025-07-01T20:28:03.096518", "tag_id": 55, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504649, "longitude": -111.334135, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:28:03.096583", "tag_id": 81, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.86}
{"timestamp": "2025-07-01T20:28:03.096651", "tag_id": 94, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.77}
{"timestamp": "2025-07-01T20:28:03.096717", "tag_id": 16, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.334108, "battery_voltage": 3.58}
{"timestamp": "2025-07-01T20:28:03.096784", "tag_id": 69, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:03.096870", "tag_id": 82, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:03.096940", "tag_id": 17, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50466, "longitude": -111.334083, "battery_voltage": 3.59}
{"timestamp": "2025-07-01T20:28:03.097006", "tag_id": 30, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50462, "longitude": -111.334126, "battery_voltage": 3.57}
{"timestamp": "2025-07-01T20:28:03.097074", "tag_id": 43, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334114, "battery_voltage": 3.71}
{"timestamp": "2025-07-01T20:28:03.097139", "tag_id": 56, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504641, "longitude": -111.334132, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:03.097206", "tag_id": 95, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:03.097272", "tag_id": 18, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504631, "longitude": -111.334102, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:03.097339", "tag_id": 31, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.33411, "battery_voltage": 3.68}
{"timestamp": "2025-07-01T20:28:03.097404", "tag_id": 57, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334109, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:03.097472", "tag_id": 83, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.78}
{"timestamp": "2025-07-01T20:28:03.097537", "tag_id": 96, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.79}
{"timestamp": "2025-07-01T20:28:03.097605", "tag_id": 70, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.86}
{"timestamp": "2025-07-01T20:28:03.097670", "tag_id": 6, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504617, "longitude": -111.334109, "battery_voltage": 3.59}
{"timestamp": "2025-07-01T20:28:03.097737", "tag_id": 45, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504617, "longitude": -111.333969, "battery_voltage": 3.6}
{"timestamp": "2025-07-01T20:28:03.097802", "tag_id": 58, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.33411, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:28:03.100060", "tag_id": 71, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.79}
{"timestamp": "2025-07-01T20:28:03.101560", "tag_id": 84, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.89}
{"timestamp": "2025-07-01T20:28:03.101822", "tag_id": 72, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.77}
{"timestamp": "2025-07-01T20:28:03.102019", "tag_id": 7, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504633, "longitude": -111.334098, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:28:03.102093", "tag_id": 20, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504633, "longitude": -111.334103, "battery_voltage": 3.72}
{"timestamp": "2025-07-01T20:28:03.102160", "tag_id": 33, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334108, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:03.102230", "tag_id": 46, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504641, "longitude": -111.334117, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:03.102295", "tag_id": 59, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.334122, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:03.102363", "tag_id": 85, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.86}
{"timestamp": "2025-07-01T20:28:03.102428", "tag_id": 98, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50463, "longitude": -111.334096, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:03.102496", "tag_id": 8, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50462, "longitude": -111.334109, "battery_voltage": 3.68}
{"timestamp": "2025-07-01T20:28:03.102560", "tag_id": 21, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504651, "longitude": -111.334066, "battery_voltage": 3.54}
{"timestamp": "2025-07-01T20:28:03.102628", "tag_id": 34, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334114, "battery_voltage": 3.57}
{"timestamp": "2025-07-01T20:28:03.102693", "tag_id": 47, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504635, "longitude": -111.334109, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:03.102760", "tag_id": 73, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:03.102826", "tag_id": 86, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:03.102893", "tag_id": 99, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334108, "battery_voltage": 2.81}
{"timestamp": "2025-07-01T20:28:03.102958", "tag_id": 74, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.82}
{"timestamp": "2025-07-01T20:28:03.103027", "tag_id": 9, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334108, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:28:03.103091", "tag_id": 22, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504616, "longitude": -111.334054, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:03.103159", "tag_id": 35, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504632, "longitude": -111.334109, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:03.103224", "tag_id": 48, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.334114, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:03.103292", "tag_id": 61, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334107, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:03.103358", "tag_id": 87, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50465, "longitude": -111.334126, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:03.103425", "tag_id": 100, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504622, "longitude": -111.33411, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:03.103491", "tag_id": 75, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:03.103558", "tag_id": 49, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504575, "longitude": -111.334063, "battery_voltage": 3.68}
{"timestamp": "2025-07-01T20:28:03.103623", "tag_id": 10, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50462, "longitude": -111.334112, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:03.103697", "tag_id": 23, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504619, "longitude": -111.334121, "battery_voltage": 3.56}
{"timestamp": "2025-07-01T20:28:03.103764", "tag_id": 88, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:03.103831", "tag_id": 76, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.96}
{"timestamp": "2025-07-01T20:28:03.103896", "tag_id": 11, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334111, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:03.103964", "tag_id": 24, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334115, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:03.104028", "tag_id": 37, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504616, "longitude": -111.334117, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:03.104096", "tag_id": 50, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.33411, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:28:03.104748", "tag_id": 63, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504631, "longitude": -111.334105, "battery_voltage": 3.61}
{"timestamp": "2025-07-01T20:28:03.107815", "tag_id": 89, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334111, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:03.108047", "tag_id": 77, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.76}
{"timestamp": "2025-07-01T20:28:03.108243", "tag_id": 25, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334108, "battery_voltage": 3.54}
{"timestamp": "2025-07-01T20:28:03.108327", "tag_id": 38, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334114, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:28:03.108397", "tag_id": 51, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504614, "longitude": -111.334137, "battery_voltage": 3.68}
{"timestamp": "2025-07-01T20:28:03.108465", "tag_id": 64, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.334111, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:03.108532", "tag_id": 90, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.79}
{"timestamp": "2025-07-01T20:28:03.108599", "tag_id": 5, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504631, "longitude": -111.334098, "battery_voltage": 3.59}
{"timestamp": "2025-07-01T20:28:03.108666", "tag_id": 44, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334104, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:03.108733", "tag_id": 97, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.334109, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:03.108808", "tag_id": 60, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50462, "longitude": -111.33412, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:28:08.109083", "tag_id": 78, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.84}
{"timestamp": "2025-07-01T20:28:08.109259", "tag_id": 13, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.334127, "battery_voltage": 3.51}
{"timestamp": "2025-07-01T20:28:08.109369", "tag_id": 26, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334114, "battery_voltage": 3.66}
